name,state,date_start,date_end,project_id,department_id,structure_id,hrbp_user_id,approval_type_id,payslip_publish_option,division_department_id,company_department_id,project_policy_id,year_of_tax_finalization,income_type,payslip_month,payslip_year
Bảng lương HEINEKEN HCM T7/2022,pending,2022-07-01,2022-07-31,1872,97.0,212.0,222.0,3.0,manual,13.0,11.0,,,monthly_salary,7,2022
MBS.Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,1975,125.0,62.0,195.0,,manual,14.0,,,,monthly_salary,2,2022
VILUBE_BẢNG LƯƠNG 04 2022,approved,2022-03-26,2022-04-25,711,126.0,8.0,245.0,,manual,13.0,,,,monthly_salary,4,2022
ITOCHU POWER. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,734,125.0,48.0,195.0,,manual,14.0,,,,monthly_salary,4,2022
DKSH OFFICER_BẢNG LƯƠNG 04 2022,approved,2022-03-23,2022-04-22,2266,126.0,21.0,9558.0,,manual,13.0,,,,monthly_salary,4,2022
DKSH VSIP_BẢNG LƯƠNG 04 2022,approved,2022-03-23,2022-04-22,695,126.0,20.0,9558.0,,manual,13.0,,,,monthly_salary,4,2022
AT TRASPORT_BANG LUONG 04 2022,approved,2022-03-23,2022-04-22,2220,126.0,24.0,9558.0,,manual,13.0,,,,monthly_salary,4,2022
RHI HA TINH_BANG LUONG 04 2022,approved,2022-04-01,2022-04-30,2149,126.0,192.0,195.0,,manual,13.0,,,,monthly_salary,4,2022
04.2022_BANG LUONG MAERSK DC4,approved,2022-03-21,2022-04-20,1972,126.0,56.0,9311.0,,manual,13.0,,,,monthly_salary,4,2022
MAERSK DC6.4_BANG LUONG 04 2022,approved,2022-04-01,2022-04-30,1999,126.0,16.0,8455.0,,manual,13.0,,,,monthly_salary,4,2022
04.2022_BANG LUONG MAERSK DC3,approved,2022-03-21,2022-04-20,1971,126.0,55.0,197.0,,manual,13.0,,,,monthly_salary,4,2022
ARITCO. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,759,125.0,241.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
Bảng lương SAPHARCO 05/2023 ,approved,2023-05-01,2023-05-31,749,126.0,238.0,8455.0,7.0,auto,13.0,11.0,1131.0,2023.0,monthly_salary,5,2023
AVERY DENNISON. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,712,125.0,244.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
BP OFFICE. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,682,125.0,242.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
BASF. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,675,125.0,58.0,195.0,,manual,14.0,,,2022.0,monthly_salary,2,2022
08.2022 - FCV NA TL,approved,2022-08-01,2022-08-31,785,103.0,201.0,229.0,,manual,14.0,,,,monthly_salary,8,2022
BSI. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,727,125.0,245.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
BRENNTAG. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,728,125.0,237.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
BP Castrol_Bảng lương 04.2022,approved,2022-04-01,2022-04-30,765,97.0,268.0,535.0,,manual,13.0,,,,monthly_salary,4,2022
KING JIM. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,722,103.0,258.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
KONGSBERG. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,763,125.0,247.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
AKZO FLEMINGTON. bang luong thang 04.2022,approved,2022-03-26,2022-04-25,753,125.0,32.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
ACV Hưng Yên_Bảng lương 04.2022,approved,2022-04-01,2022-04-30,2154,97.0,215.0,535.0,,manual,13.0,,,,monthly_salary,4,2022
NAM GIANG. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,1826,125.0,248.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
PROMINENT. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,683,125.0,249.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
ROSNEFT. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,708,125.0,250.0,229.0,,manual,14.0,,,,monthly_salary,4,2022
RHI HAI DUONG_BANG LUONG 04 2022,approved,2022-04-01,2022-04-30,755,126.0,193.0,8455.0,,manual,13.0,,,,monthly_salary,4,2022
UIP_Lương T3 Hồ Thanh Vũ,approved,2022-03-01,2022-03-31,769,97.0,267.0,535.0,,manual,13.0,,,,monthly_salary,3,2022
04.2022 - FCV ARAS,approved,2022-03-25,2022-04-24,814,103.0,203.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
04.2022 - CompAsia,approved,2022-03-26,2022-04-30,2263,103.0,202.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
SYNAGIE_PAYROLL T04.2022,approved,2022-04-01,2022-04-30,2273,97.0,234.0,222.0,,manual,13.0,,,,monthly_salary,4,2022
HEINEKEN_PAYROLL T04.2022,approved,2022-04-01,2022-04-30,1872,97.0,212.0,222.0,,manual,13.0,,,2022.0,monthly_salary,4,2022
AKZO COATINGS. bang luong thang 04.2022,approved,2022-03-26,2022-04-25,725,125.0,30.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
AKZO NOBEL HQ. bang luong thang 04.2022,approved,2022-04-01,2022-04-30,758,125.0,29.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
AMWAY 4/2022,approved,2022-03-21,2022-04-20,788,103.0,208.0,275.0,,manual,14.0,11.0,,2022.0,final_payroll,4,2022
Bảng lương dự án SAPHARCO 4/2023,approved,2023-04-01,2023-04-30,749,126.0,238.0,8455.0,7.0,un_pub,13.0,11.0,1131.0,2023.0,monthly_salary,4,2023
AKZO NOBEL NORTH. bang luong thang 04.2022,approved,2022-03-26,2022-04-25,735,125.0,38.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
Bảng lương MBS - Test H2H VCB,approved,2023-08-01,2023-08-31,1975,125.0,62.0,195.0,7.0,manual,14.0,11.0,1132.0,2023.0,monthly_salary,8,2023
AKZO NOBEL CS. bang luong thang 04.2022,approved,2022-03-26,2022-05-25,701,125.0,34.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
SCHENKER NORTH. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,2241,125.0,253.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
AMWAY 1/2022,approved,2021-12-21,2022-01-20,788,103.0,208.0,275.0,,manual,14.0,11.0,,2022.0,final_payroll,1,2022
BASF. bang luong thang 05.2022,approved,2022-05-01,2022-05-31,675,125.0,58.0,195.0,,manual,14.0,,,,monthly_salary,5,2022
SCHENKER. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,1831,125.0,251.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
BASF 12.2022,pending,2023-01-01,2023-01-31,675,125.0,,195.0,1.0,manual,14.0,11.0,1141.0,2022.0,testing_payroll,1,2023
Bảng lương FOXCONN 04.2022,approved,2022-04-01,2022-04-30,774,97.0,222.0,208.0,,manual,13.0,,,,monthly_salary,4,2022
Bảng lương FOXCONN 06.2022,approved,2022-06-01,2022-06-30,774,97.0,222.0,208.0,,manual,13.0,,,,monthly_salary,6,2022
Bảng lương SAPHARCO 08/2023 ,approved,2023-08-01,2023-08-31,749,126.0,238.0,8455.0,7.0,auto,13.0,11.0,1131.0,2023.0,monthly_salary,8,2023
ITOCHU NHA MAY - BẢNG LƯƠNG THÁNG 02.2022,approved,2022-02-01,2022-02-28,680,125.0,47.0,195.0,,manual,14.0,,,,monthly_salary,2,2022
ITOCHU NHA MAY. Bang luong thang 03.2022,approved,2022-03-01,2022-03-31,680,125.0,47.0,195.0,,manual,14.0,,,,monthly_salary,3,2022
05.2022 - PROMINENT,approved,2022-05-01,2022-05-31,683,125.0,249.0,229.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022 - King Jim,approved,2022-04-26,2022-05-25,722,103.0,258.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
06.2022-ITOCHU NM-PAYROLL,approved,2022-06-01,2022-06-30,680,125.0,47.0,195.0,,manual,14.0,,,,monthly_salary,6,2022
Bảng lương kiểm thử BROTHER 11/2022,approved,2022-12-01,2022-12-31,732,125.0,3.0,229.0,,manual,14.0,11.0,1064.0,2022.0,final_payroll,12,2022
Bảng lương SAPHARCO 09/2023,draft,2023-09-01,2023-09-30,749,126.0,238.0,8455.0,,un_pub,13.0,11.0,1131.0,2023.0,monthly_salary,9,2023
BV SUPPORTER - BL 03.2022,approved,2022-02-21,2022-03-20,687,126.0,61.0,243.0,,manual,13.0,,,,monthly_salary,3,2022
06.2022 - TUV,approved,2022-06-01,2022-06-30,692,125.0,7.0,229.0,,manual,14.0,,,,monthly_salary,6,2022
01.2022 - FCV NA,approved,2022-01-01,2022-01-31,781,103.0,200.0,229.0,,manual,14.0,,970.0,,monthly_salary,1,2022
02.2022 - FCV CRM,approved,2022-02-01,2022-02-28,810,103.0,204.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
06.2022 - FCV CRM,approved,2022-06-01,2022-06-30,810,103.0,204.0,229.0,,manual,14.0,,,,monthly_salary,6,2022
Shell_Bảng lương 06.2022,approved,2022-05-24,2022-06-23,764,97.0,229.0,535.0,,manual,13.0,,,,monthly_salary,6,2022
SONION HCM. Bang luong thang 04.2022,approved,2022-04-01,2022-04-30,685,125.0,255.0,275.0,,manual,14.0,,,,monthly_salary,4,2022
06.2022_BANG LUONG MAERSK DC4,approved,2022-05-21,2022-06-20,1972,126.0,56.0,9311.0,,manual,13.0,,,,monthly_salary,6,2022
PAYROLL T04.2022_PG DONG AN_CT,approved,2022-04-01,2022-04-30,751,97.0,228.0,222.0,,manual,13.0,,,,monthly_salary,4,2022
BV SUPPORTER - BANG LUONG 04.2022,approved,2022-03-21,2022-04-20,687,126.0,61.0,243.0,,manual,13.0,,,,monthly_salary,4,2022
PAYROLL T04.2022_PG DONG AN_TV,approved,2022-04-01,2022-04-30,751,97.0,273.0,222.0,,manual,13.0,,,,monthly_salary,4,2022
DKSH VN - BANG LUONG THANG 04.2022,approved,2022-03-23,2022-04-22,694,126.0,22.0,243.0,,manual,13.0,,,,monthly_salary,4,2022
BASF lương tháng 9/2022,approved,2022-09-01,2022-09-30,675,125.0,58.0,195.0,1.0,manual,14.0,11.0,980.0,,monthly_salary,9,2022
Bảng lương test công thức KUEHNE+NAGEL T2,draft,2022-12-26,2023-01-25,771,97.0,220.0,215.0,,manual,13.0,11.0,1133.0,2023.0,testing_payroll,1,2023
Bảng lương FOXCONN 08.2022,approved,2022-08-01,2022-08-31,774,97.0,222.0,208.0,,manual,13.0,,,,monthly_salary,8,2022
BASF 1.2023,draft,2023-01-01,2023-01-31,675,125.0,,195.0,1.0,manual,14.0,11.0,1141.0,2023.0,monthly_salary,1,2023
BANG LUONG MAERSK CFS_01 2022,approved,2021-12-21,2022-01-20,739,126.0,52.0,197.0,,manual,13.0,,,2022.0,monthly_salary,1,2022
BANG LUONG MAERSK CFS_02 2022,approved,2022-01-21,2022-02-20,739,126.0,52.0,197.0,,manual,13.0,,,2022.0,monthly_salary,2,2022
SAPHARCO - BANG LUONG THANG 04.2022,approved,2022-04-01,2022-04-30,749,126.0,238.0,8455.0,,manual,13.0,,,,monthly_salary,4,2022
Bảng lương GSK VSIP T7/2022,pending,2022-07-01,2022-07-31,2245,97.0,224.0,9141.0,3.0,manual,13.0,11.0,1128.0,,monthly_salary,7,2022
Bảng lương PPG YUNGCHI T7/2022,approved,2022-07-01,2022-07-31,676,125.0,260.0,195.0,1.0,manual,14.0,,,,monthly_salary,7,2022
Bảng lương kiểm thử THEP NHA BE 11/2022,pending,2022-11-01,2022-11-30,675,125.0,58.0,195.0,1.0,manual,14.0,11.0,1141.0,2022.0,monthly_salary,11,2022
HENKEL - BANG LUONG 04.2022,approved,2022-04-01,2022-04-30,699,126.0,4.0,243.0,,manual,13.0,,,,monthly_salary,4,2022
Bảng lương kiểm thử ITOCHU.VP 1/2023,approved,2023-01-01,2023-01-31,681,125.0,49.0,195.0,7.0,manual,14.0,11.0,1118.0,2022.0,testing_payroll,1,2023
Bảng lương FIRST SOLAR 04.2022,approved,2022-04-01,2022-04-30,779,97.0,211.0,208.0,,manual,13.0,,,,monthly_salary,4,2022
TOPSOLVENT GO DAU - BANG LUONG 04.2022,approved,2022-03-21,2022-04-20,697,126.0,6.0,243.0,,manual,13.0,,,,monthly_salary,4,2022
AMWAY 2/2022,approved,2022-01-21,2022-02-20,788,103.0,208.0,275.0,,manual,14.0,11.0,,2022.0,final_payroll,2,2022
RHI QUANG NGAI.03.2023,pending,2023-03-01,2023-03-31,756,126.0,195.0,8455.0,3.0,manual,13.0,11.0,,2023.0,monthly_salary,3,2023
BẢNG LƯƠNG ELANCO 04.2022,approved,2022-04-01,2022-04-30,2171,97.0,221.0,185.0,,manual,13.0,,,,monthly_salary,4,2022
05.2022_BANG LUONG MAERSK CFS,approved,2022-04-21,2022-05-20,739,126.0,52.0,197.0,,manual,13.0,,,2022.0,monthly_salary,5,2022
07/2022-Payroll-Maersk CFS,approved,2022-06-21,2022-07-20,739,126.0,52.0,197.0,,manual,13.0,,,2022.0,monthly_salary,7,2022
DC2_AMAZON,pending,2023-03-01,2023-03-31,777,97.0,219.0,197.0,7.0,manual,13.0,11.0,1107.0,2023.0,monthly_salary,3,2023
GSK CÁT LÁI_BẢNG LƯƠNG THÁNG 04 2022,approved,2022-04-01,2022-04-30,2262,97.0,223.0,9141.0,,manual,13.0,,,,monthly_salary,4,2022
SAPHARCO 07/2023,approved,2023-07-01,2023-07-31,749,126.0,238.0,8455.0,7.0,manual,13.0,11.0,1131.0,2023.0,monthly_salary,7,2023
BẢNG LƯƠNG UIP (TSX) 04.2022,approved,2022-04-01,2022-04-30,769,97.0,267.0,535.0,,manual,13.0,,,,monthly_salary,4,2022
Shell_Bảng lương 05.2022,approved,2022-04-24,2022-05-23,764,97.0,229.0,535.0,,manual,13.0,,,,monthly_salary,5,2022
Minh dev test 2,approved,2022-09-01,2022-09-30,739,126.0,52.0,197.0,7.0,manual,13.0,11.0,,2023.0,testing_payroll,9,2022
BSI. Bang luong thang 02.2022,approved,2022-02-01,2022-02-28,727,125.0,245.0,229.0,,manual,14.0,,,,monthly_salary,2,2022
ACFC 04/2023,approved,2023-04-01,2023-04-30,770,97.0,216.0,208.0,7.0,manual,13.0,11.0,,2023.0,monthly_salary,4,2023
BẢNG LƯƠNG ACFC 07.2022,approved,2022-07-01,2022-07-31,770,97.0,216.0,208.0,,manual,13.0,,,,monthly_salary,7,2022
07.2022 - CompAsia,approved,2022-07-01,2022-07-31,2263,103.0,202.0,275.0,,manual,14.0,,,,monthly_salary,7,2022
Bảng lương kiểm thử ACFC BINH DUONG,approved,2022-11-01,2022-11-30,770,97.0,216.0,208.0,7.0,manual,13.0,11.0,,2023.0,monthly_salary,11,2022
Unilever_Bảng lương 03.2022 (1.4),approved,2022-03-01,2022-03-31,780,97.0,231.0,535.0,,manual,13.0,,,,monthly_salary,3,2022
AMWAY 3/2022,approved,2022-02-21,2022-03-20,788,103.0,208.0,275.0,,manual,14.0,11.0,,2022.0,final_payroll,3,2022
SYNAGIE_PAYROLL T05.2022,approved,2022-05-01,2022-05-31,2273,97.0,234.0,222.0,,manual,13.0,,,,monthly_salary,5,2022
Bảng lương dự án BASF 05/2023,approved,2023-05-01,2023-05-31,675,125.0,58.0,195.0,7.0,manual,14.0,11.0,1141.0,2023.0,monthly_salary,5,2023
MBS. Bang luong thang 05/2022,approved,2022-05-01,2022-05-31,1975,125.0,62.0,195.0,,manual,14.0,,,,monthly_salary,5,2022
COLGATE HCM. Bang luong thang 05.2022,approved,2022-05-01,2022-05-31,713,125.0,10.0,195.0,,manual,14.0,,,,monthly_salary,5,2022
VOLCAFE. Bang luong thang 05.2022,approved,2022-04-21,2022-05-20,760,125.0,45.0,195.0,,manual,14.0,,,,monthly_salary,5,2022
PPG VN.Bang luong thang 05.2022,approved,2022-05-01,2022-05-31,731,125.0,46.0,195.0,,manual,14.0,,,,monthly_salary,5,2022
PPG YUNGCHI-Bang luong thang 05.2022,approved,2022-05-01,2022-05-31,676,125.0,260.0,195.0,,manual,14.0,,,,monthly_salary,5,2022
ITOCHU NHA MAY. Bang luong thang 05.2022,approved,2022-05-01,2022-05-31,680,125.0,47.0,195.0,,manual,14.0,,,,monthly_salary,5,2022
05.2022_BANG LUONG MAERSK DC1.1,approved,2022-04-21,2022-05-20,2280,126.0,265.0,9311.0,,manual,13.0,,,,monthly_salary,5,2022
Eisai - Bảng Lương Tháng 04 2022,approved,2022-04-01,2022-04-30,2300,97.0,274.0,9141.0,,manual,13.0,,,,monthly_salary,4,2022
TOPSOLVENT HP - BANG LUONG 05.2022,approved,2022-04-21,2022-05-20,752,126.0,5.0,243.0,,manual,13.0,,,,monthly_salary,5,2022
GSK VSIP_BẢNG LƯƠNG THÁNG 05 2022,approved,2022-05-01,2022-05-31,2245,97.0,224.0,9141.0,,manual,13.0,,,,monthly_salary,5,2022
Colgate MP 10/2022,approved,2022-09-23,2022-10-22,771,97.0,220.0,215.0,,manual,13.0,11.0,,2022.0,final_payroll,10,2022
Heineken 9.2022,draft,2022-09-01,2022-09-30,1872,97.0,212.0,222.0,,manual,13.0,11.0,1130.0,2022.0,monthly_salary,9,2022
BV OUTSOURCING - BANG LUONG 05.2022,approved,2022-04-21,2022-05-20,686,126.0,59.0,243.0,,manual,13.0,,,,monthly_salary,5,2022
BV SUBCONTRACT - BANG LUONG 05.2022,approved,2022-04-21,2022-05-20,688,126.0,60.0,243.0,,manual,13.0,,,,monthly_salary,5,2022
03.2022_BANG LUONG MAERSK CFS,approved,2022-02-21,2022-03-20,739,126.0,52.0,197.0,,manual,13.0,,,2022.0,monthly_salary,3,2022
04.2022_BANG LUONG MAERSK CFS,approved,2022-03-21,2022-04-20,739,126.0,52.0,197.0,,manual,13.0,,,2022.0,monthly_salary,4,2022
06.2022_BANG LUONG MAERSK CFS,approved,2022-05-21,2022-06-20,739,126.0,52.0,197.0,,manual,13.0,,,2022.0,monthly_salary,6,2022
AMWAY 5/2022,approved,2022-04-21,2022-05-20,788,103.0,208.0,275.0,,manual,14.0,11.0,,2022.0,final_payroll,5,2022
Payroll_DKSH HAI LONG 052022,approved,2022-04-23,2022-05-22,2235,126.0,25.0,9558.0,,manual,13.0,,,,monthly_salary,5,2022
07.2022-MBS-Payroll,approved,2022-07-01,2022-07-31,1975,125.0,62.0,195.0,,manual,14.0,,,,monthly_salary,7,2022
Bảng lương kiểm thử 1/2023 ACFC BINH DUONG,approved,2023-03-01,2023-03-31,770,97.0,216.0,208.0,3.0,manual,13.0,11.0,,2023.0,monthly_salary,3,2023
Bảng lương kiểm thử VILUBE 11/2022,approved,2022-10-21,2022-11-20,711,126.0,8.0,245.0,,manual,13.0,11.0,1119.0,,final_payroll,11,2022
Bảng lương kiểm thử FCV NA 07/2022,draft,2022-07-01,2022-07-31,781,103.0,200.0,229.0,,manual,14.0,11.0,,2022.0,testing_payroll,7,2022
AMWAY 10/2022,approved,2022-09-21,2022-10-20,788,103.0,208.0,275.0,,manual,14.0,11.0,,2022.0,final_payroll,10,2022
Bảng lương BASF tháng 11/2022,approved,2022-11-01,2022-11-30,675,125.0,58.0,195.0,1.0,manual,14.0,11.0,980.0,,monthly_salary,11,2022
Bảng lương SAPHARCO 06/2023,draft,2023-06-01,2023-06-30,749,126.0,238.0,8455.0,7.0,un_pub,13.0,11.0,1131.0,2023.0,monthly_salary,6,2023
Colgate MP 6/2022,approved,2022-05-23,2022-06-22,771,97.0,220.0,215.0,,manual,13.0,11.0,,2022.0,final_payroll,6,2022
Colgate MP 6/2022 TEST1,draft,2022-05-23,2022-06-22,771,97.0,220.0,215.0,,manual,13.0,11.0,,2022.0,final_payroll,6,2022
RHI QUANG NGAI_BANG LUONG 04 2022,approved,2022-03-25,2022-04-24,756,126.0,195.0,8455.0,,manual,13.0,,,,monthly_salary,4,2022
BV SUPPORTER 7/2022,draft,2022-06-21,2022-07-20,687,126.0,61.0,243.0,1.0,manual,13.0,11.0,986.0,,monthly_salary,7,2022
heineken 10.2022,approved,2022-10-01,2022-10-31,1872,97.0,212.0,222.0,,manual,13.0,11.0,1130.0,2022.0,final_payroll,10,2022
ACV Hưng Yên_Bảng lương 02.2022,approved,2022-02-01,2022-02-28,2154,97.0,215.0,535.0,,manual,13.0,,,,monthly_salary,2,2022
ACV Hưng Yên_Bảng lương 01.2022,approved,2022-01-01,2022-01-31,2154,97.0,215.0,535.0,,manual,13.0,,,,monthly_salary,1,2022
Bảng lương tháng 12/2022 - BINH MINH,draft,2022-12-01,2022-12-31,777,97.0,,8455.0,3.0,manual,13.0,11.0,1107.0,,monthly_salary,12,2022
Bảng lương COLGATE HCM T7/2022,draft,2022-07-01,2022-07-31,713,125.0,10.0,195.0,1.0,manual,14.0,11.0,,2023.0,monthly_salary,7,2022
Bảng lương UAT ACB (TC2-2),approved,2023-09-01,2023-09-30,767,97.0,217.0,243.0,7.0,manual,13.0,11.0,1136.0,2023.0,monthly_salary,9,2023
DC5,approved,2023-03-01,2023-03-31,2184,126.0,57.0,9311.0,,manual,13.0,11.0,,2023.0,final_payroll,3,2023
AMWAY 11/2022,approved,2022-10-21,2022-11-20,788,103.0,208.0,275.0,,manual,14.0,11.0,,2022.0,final_payroll,11,2022
Vilube 3/2023,pending,2023-02-21,2023-03-20,711,126.0,8.0,245.0,7.0,manual,13.0,11.0,1119.0,2023.0,monthly_salary,3,2023
heineken 11.2022,approved,2023-11-01,2023-11-30,1872,97.0,212.0,222.0,,manual,13.0,11.0,1130.0,2022.0,final_payroll,11,2023
AMWAY 6/2022,approved,2022-05-21,2022-06-20,788,103.0,208.0,275.0,,manual,14.0,11.0,,2022.0,final_payroll,6,2022
ACFC 02/2023,approved,2023-02-01,2023-02-28,770,97.0,216.0,208.0,7.0,manual,13.0,11.0,,2023.0,monthly_salary,2,2023
ACV HUNG YEN_BẢNG LƯƠNG 06.2022,approved,2022-06-01,2022-06-30,2154,97.0,215.0,535.0,,manual,13.0,,,,monthly_salary,6,2022
Bảng lương SAPHARCO 06/2023 ,approved,2023-06-01,2023-06-30,749,126.0,238.0,8455.0,7.0,auto,13.0,11.0,1131.0,2023.0,monthly_salary,6,2023
BẢNG LƯƠNG ACFC 06.2022,approved,2022-06-01,2022-06-30,770,97.0,216.0,208.0,,manual,13.0,,,,monthly_salary,6,2022
AMWAY 12/2022,refused,2022-11-21,2022-12-20,788,103.0,208.0,275.0,,manual,14.0,11.0,,2022.0,final_payroll,12,2022
Maersk CFS 10/2022,approved,2022-09-21,2022-10-20,739,126.0,52.0,197.0,,manual,13.0,11.0,,2022.0,final_payroll,10,2022
Heineken 12.2022,approved,2022-12-01,2022-12-31,1872,97.0,212.0,222.0,,manual,13.0,11.0,1130.0,2022.0,final_payroll,12,2022
Maersk CFS 11/2022,approved,2022-10-21,2022-11-20,739,126.0,52.0,197.0,,manual,13.0,11.0,,2022.0,final_payroll,11,2022
Maersk CFS 12/2022,approved,2022-11-21,2022-12-20,739,126.0,52.0,197.0,,manual,13.0,11.0,,2022.0,final_payroll,12,2022
Bảng lương COMPASIA T7/2022,draft,2022-07-01,2022-07-31,2263,103.0,202.0,275.0,1.0,manual,14.0,,,,monthly_salary,7,2022
TEST IMPORT,draft,2023-03-01,2023-03-31,2347,102.0,6.0,,,manual,14.0,11.0,,2023.0,monthly_salary,3,2023
Test,approved,2022-12-01,2022-12-31,739,126.0,52.0,197.0,,manual,13.0,11.0,,2022.0,final_payroll,12,2022
BẢNG LƯƠNG ITOCHU NHA MAY THÁNG 01.2022,approved,2022-01-01,2022-01-31,680,125.0,47.0,195.0,,manual,14.0,,,,monthly_salary,1,2022
BẢNG LƯƠNG BROTHER THÁNG 01.2022,approved,2022-01-01,2022-01-31,732,125.0,3.0,229.0,,manual,14.0,,,,monthly_salary,1,2022
BANG LUONG AKZO FLEMINGTON 01 2022,approved,2021-12-26,2022-01-25,753,125.0,32.0,275.0,,manual,14.0,,,,monthly_salary,1,2022
PG DONG AN 08/2022,approved,2022-08-01,2022-08-31,751,97.0,228.0,197.0,7.0,after_approve,13.0,11.0,1142.0,2023.0,monthly_salary,8,2022
BANG LUONG MAERSK DC6.4_01 2022,approved,2022-01-01,2022-01-31,1999,126.0,16.0,8455.0,,manual,13.0,,,,monthly_salary,1,2022
Vilube 3/2023,approved,2023-02-21,2023-03-20,711,126.0,8.0,245.0,7.0,manual,13.0,11.0,1119.0,2023.0,monthly_salary,3,2023
Colgate MP 12/2022,approved,2022-11-23,2022-12-22,771,97.0,220.0,215.0,,manual,13.0,11.0,,2022.0,final_payroll,12,2022
BẢNG LƯƠNG ITOCHU VP THÁNG 01.2022 - CLIENT,approved,2022-01-01,2022-01-31,681,125.0,49.0,195.0,,manual,14.0,,,,monthly_salary,1,2022
BẢNG LƯƠNG TOPSOLVENT HAI PHONG THÁNG 01.2022,approved,2021-12-21,2022-01-20,752,126.0,5.0,243.0,,manual,13.0,,,,monthly_salary,1,2022
Vilube 4/2023,draft,2023-03-21,2023-04-20,711,126.0,8.0,245.0,3.0,manual,13.0,11.0,1119.0,2023.0,monthly_salary,4,2023
DKSH VN - BANG LUONG 05.2022,approved,2022-04-23,2022-05-22,694,126.0,22.0,243.0,,manual,13.0,,,,monthly_salary,5,2022
ACV Hưng Yên_Bảng lương 05.2022,approved,2022-05-01,2022-05-31,2154,97.0,215.0,535.0,,manual,13.0,,,,monthly_salary,5,2022
DKSH HECA - BANG LUONG 05.2022,approved,2022-04-23,2022-05-22,696,126.0,23.0,243.0,,manual,13.0,,,,monthly_salary,5,2022
TOPSOLVENT GD - BANG LUONG 05.2022,approved,2022-04-21,2022-05-20,697,126.0,6.0,243.0,,manual,13.0,,,,monthly_salary,5,2022
GSK CÁT LÁI_BẢNG LƯƠNG THÁNG 05 2022,approved,2022-05-01,2022-05-31,2262,97.0,223.0,9141.0,,manual,13.0,,,,monthly_salary,5,2022
Payroll_Thep Nha Be 052022,approved,2022-05-01,2022-05-31,1976,126.0,196.0,195.0,,manual,13.0,,,,monthly_salary,5,2022
Payroll_DKSH AT 052022,approved,2022-04-23,2022-05-22,2220,126.0,24.0,9558.0,,manual,13.0,,,,monthly_salary,5,2022
ACV Bắc Ninh_Bảng lương 05.2022,approved,2022-05-01,2022-05-31,2155,97.0,213.0,535.0,,manual,13.0,,,2022.0,monthly_salary,5,2022
Payroll_Bo Sung_DKSH VSIP 052022,approved,2022-04-23,2022-05-22,695,126.0,20.0,9558.0,,manual,13.0,,,,monthly_salary,5,2022
Payroll RHI Hải Dương T5.2022,approved,2022-05-01,2022-05-31,755,126.0,193.0,8455.0,,manual,13.0,,,,monthly_salary,5,2022
05.2022 - FCV ARAS,approved,2022-04-25,2022-05-24,814,103.0,203.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
Test,approved,2023-03-01,2023-03-31,2262,97.0,223.0,9141.0,,manual,13.0,11.0,,2023.0,final_payroll,3,2023
05.2022 - CompAsia VN,approved,2022-05-01,2022-05-31,2263,103.0,202.0,275.0,,manual,14.0,,,,monthly_salary,5,2022
BẢNG LƯƠNG ACFC 05.2022,approved,2022-05-01,2022-05-31,770,97.0,216.0,208.0,,manual,13.0,,,,monthly_salary,5,2022
BẢNG LƯƠNG ACFC 04.2022,approved,2022-04-01,2022-04-30,770,97.0,216.0,208.0,,manual,13.0,,,,monthly_salary,4,2022
BẢNG LƯƠNG UIP (NSX) 05.2022,approved,2022-05-01,2022-05-31,769,97.0,267.0,535.0,,manual,13.0,,,,monthly_salary,5,2022
